relative_path,labels,confidences,num_labels
000000005165.jpg,"[""cowboy_boot"", ""chain_saw, chainsaw"", ""shovel"", ""holster"", ""marimba, xylophone""]","[0.2502998411655426, 0.08787331730127335, 0.049686312675476074, 0.04098554700613022, 0.040486592799425125]",5
000000005169.jpg,"[""passenger_car, coach, carriage"", ""trailer_truck, tractor_trailer, trucking_rig, rig, articulated_lorry, semi"", ""mobile_home, manufactured_home"", ""recreational_vehicle, RV, R.V."", ""electric_locomotive""]","[0.2587112784385681, 0.16008418798446655, 0.10801097750663757, 0.07266869395971298, 0.05992666259407997]",5
000000005193.jpg,"[""drum, membranophone, tympan"", ""altar"", ""sombrero"", ""steel_drum"", ""punching_bag, punch_bag, punching_ball, punchball""]","[0.12052984535694122, 0.07546155154705048, 0.05984245985746384, 0.05203893408179283, 0.039490167051553726]",5
000000005198.jpg,"[""crash_helmet"", ""bathing_cap, swimming_cap"", ""football_helmet"", ""stretcher"", ""motor_scooter, scooter""]","[0.43045637011528015, 0.19689244031906128, 0.16772198677062988, 0.09091706573963165, 0.020047491416335106]",5
000000005205.jpg,"[""crash_helmet"", ""moped"", ""motor_scooter, scooter"", ""snowmobile"", ""football_helmet""]","[0.5806829333305359, 0.1975734531879425, 0.1101628839969635, 0.04827135056257248, 0.0058662244118750095]",5
000000005210.jpg,"[""parachute, chute"", ""seashore, coast, seacoast, sea-coast"", ""sandbar, sand_bar"", ""cliff, drop, drop-off"", ""promontory, headland, head, foreland""]","[0.9313797950744629, 0.04130098596215248, 0.016720620915293694, 0.0026883326936513186, 0.0020213101524859667]",5
000000005215.jpg,"[""jean, blue_jean, denim"", ""Loafer"", ""Italian_greyhound"", ""Pembroke, Pembroke_Welsh_corgi"", ""sandal""]","[0.13478533923625946, 0.12642985582351685, 0.06717143207788467, 0.03127702325582504, 0.026569703593850136]",5
000000005219.jpg,"[""pajama, pyjama, pj's, jammies"", ""knee_pad"", ""shoe_shop, shoe-shop, shoe_store"", ""diaper, nappy, napkin"", ""bookshop, bookstore, bookstall""]","[0.2598211169242859, 0.05494014173746109, 0.039864279329776764, 0.03983433172106743, 0.022451208904385567]",5
000000005225.jpg,"[""teddy, teddy_bear"", ""toaster"", ""barbershop"", ""paper_towel"", ""barber_chair""]","[0.4541116952896118, 0.04713737964630127, 0.02559889666736126, 0.02524273470044136, 0.02367061749100685]",5
000000005245.jpg,"[""paddle, boat_paddle"", ""cowboy_hat, ten-gallon_hat"", ""sandbar, sand_bar"", ""sombrero"", ""canoe""]","[0.3006422817707062, 0.14556686580181122, 0.1287485808134079, 0.11222809553146362, 0.03246959671378136]",5
000000005247.jpg,"[""ski"", ""swing"", ""ski_mask"", ""puck, hockey_puck"", ""unicycle, monocycle""]","[0.7327152490615845, 0.05024510994553566, 0.0322008915245533, 0.018645700067281723, 0.01413196325302124]",5
000000005256.jpg,"[""moped"", ""motor_scooter, scooter"", ""mountain_bike, all-terrain_bike, off-roader"", ""crash_helmet"", ""padlock""]","[0.3663809597492218, 0.04346097633242607, 0.02874181978404522, 0.027478428557515144, 0.0267788115888834]",5
000000005260.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""racket, racquet"", ""volleyball"", ""unicycle, monocycle""]","[0.9233492016792297, 0.06355155259370804, 0.009415794163942337, 0.0011188663775101304, 0.0009080612799152732]",5
000000005294.jpg,"[""folding_chair"", ""accordion, piano_accordion, squeeze_box"", ""upright, upright_piano"", ""harmonica, mouth_organ, harp, mouth_harp"", ""passenger_car, coach, carriage""]","[0.1638767570257187, 0.14577919244766235, 0.11446411162614822, 0.06623189896345139, 0.06110946834087372]",5
000000005313.jpg,"[""minibus"", ""fire_engine, fire_truck"", ""streetcar, tram, tramcar, trolley, trolley_car"", ""passenger_car, coach, carriage"", ""trolleybus, trolley_coach, trackless_trolley""]","[0.4474089741706848, 0.3230816125869751, 0.04354311525821686, 0.036179471760988235, 0.03354693576693535]",5
000000005324.jpg,"[""catamaran"", ""yawl"", ""trimaran"", ""paddle, boat_paddle"", ""wreck""]","[0.37964150309562683, 0.2491077333688736, 0.09562767297029495, 0.035188380628824234, 0.02527068741619587]",5
000000005325.jpg,"[""umbrella"", ""jinrikisha, ricksha, rickshaw"", ""miniskirt, mini"", ""groom, bridegroom"", ""minivan""]","[0.3245258033275604, 0.31485873460769653, 0.023857267573475838, 0.02152235060930252, 0.013971657492220402]",5
000000005336.jpg,"[""ski"", ""fountain"", ""traffic_light, traffic_signal, stoplight"", ""parking_meter"", ""ski_mask""]","[0.508036732673645, 0.042536742985248566, 0.03036159835755825, 0.030189139768481255, 0.02681850641965866]",5
000000005339.jpg,"[""fountain"", ""paddle, boat_paddle"", ""bathtub, bathing_tub, bath, tub"", ""ski"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty""]","[0.4166308045387268, 0.1163436770439148, 0.07334023714065552, 0.06904483586549759, 0.04932723194360733]",5
000000005356.jpg,"[""prison, prison_house"", ""shoji"", ""sliding_door"", ""bannister, banister, balustrade, balusters, handrail"", ""window_screen""]","[0.4960692226886749, 0.17850540578365326, 0.12293478101491928, 0.03754580393433571, 0.03726012259721756]",5
000000005360.jpg,"[""studio_couch, day_bed"", ""prayer_rug, prayer_mat"", ""quilt, comforter, comfort, puff"", ""television, television_system"", ""vacuum, vacuum_cleaner""]","[0.2974907457828522, 0.06379379332065582, 0.04110658913850784, 0.03891756385564804, 0.03309774026274681]",5
000000005368.jpg,"[""ski"", ""ant, emmet, pismire"", ""snowmobile"", ""alp"", ""dogsled, dog_sled, dog_sleigh""]","[0.1797192543745041, 0.1433887779712677, 0.13523662090301514, 0.06360071897506714, 0.033996179699897766]",5
000000005373.jpg,"[""pizza, pizza_pie"", ""bakery, bakeshop, bakehouse"", ""sombrero"", ""bagel, beigel"", ""plate""]","[0.7328112721443176, 0.05804640054702759, 0.027611812576651573, 0.023884957656264305, 0.021145468577742577]",5
000000005376.jpg,"[""stage"", ""carton"", ""spotlight, spot"", ""grand_piano, grand"", ""washer, automatic_washer, washing_machine""]","[0.07209932804107666, 0.07146307080984116, 0.046376172453165054, 0.03824305534362793, 0.03353051841259003]",5
000000005377.jpg,"[""bathing_cap, swimming_cap"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""reel"", ""maillot"", ""maillot, tank_suit""]","[0.15522557497024536, 0.11282345652580261, 0.06618190556764603, 0.03772497922182083, 0.03509625419974327]",5
000000005385.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""football_helmet"", ""knee_pad"", ""puck, hockey_puck""]","[0.9943209886550903, 0.004771440755575895, 0.000844600610435009, 1.574802263348829e-05, 1.4675382772111334e-05]",5
000000005388.jpg,"[""ballplayer, baseball_player"", ""scoreboard"", ""baseball"", ""racket, racquet"", ""stage""]","[0.9845447540283203, 0.014143182896077633, 0.001050495426170528, 0.00014950947661418468, 4.522605740930885e-05]",5
000000005424.jpg,"[""screwdriver"", ""Dungeness_crab, Cancer_magister"", ""rotisserie"", ""paintbrush"", ""jigsaw_puzzle""]","[0.26896825432777405, 0.09986051917076111, 0.09366714954376221, 0.07158686220645905, 0.047333285212516785]",5
000000005425.jpg,"[""paddle, boat_paddle"", ""speedboat"", ""canoe"", ""swimming_trunks, bathing_trunks"", ""bathing_cap, swimming_cap""]","[0.4492758810520172, 0.2939572036266327, 0.10009405761957169, 0.04624823108315468, 0.025418011471629143]",5
000000005430.jpg,"[""fountain"", ""military_uniform"", ""rifle"", ""park_bench"", ""rugby_ball""]","[0.15744727849960327, 0.11970100551843643, 0.09246204793453217, 0.0661512166261673, 0.05462127551436424]",5
000000005459.jpg,"[""fountain"", ""spotlight, spot"", ""maze, labyrinth"", ""stage"", ""racket, racquet""]","[0.26942044496536255, 0.20493611693382263, 0.12232895940542221, 0.09940418601036072, 0.05194297060370445]",5
000000005471.jpg,"[""bubble"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""sandbar, sand_bar"", ""seashore, coast, seacoast, sea-coast"", ""binoculars, field_glasses, opera_glasses""]","[0.09388024359941483, 0.09252486377954483, 0.08373246341943741, 0.07712593674659729, 0.07281455397605896]",5
000000005476.jpg,"[""sandbar, sand_bar"", ""seashore, coast, seacoast, sea-coast"", ""bicycle-built-for-two, tandem_bicycle, tandem"", ""mountain_bike, all-terrain_bike, off-roader"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty""]","[0.48035097122192383, 0.15498535335063934, 0.14188331365585327, 0.02968994528055191, 0.028208700940012932]",5
000000005505.jpg,"[""streetcar, tram, tramcar, trolley, trolley_car"", ""jinrikisha, ricksha, rickshaw"", ""cinema, movie_theater, movie_theatre, movie_house, picture_palace"", ""traffic_light, traffic_signal, stoplight"", ""trolleybus, trolley_coach, trackless_trolley""]","[0.48574352264404297, 0.054256372153759, 0.053631629794836044, 0.037838131189346313, 0.03672146797180176]",5
000000005508.jpg,"[""hair_spray"", ""hand_blower, blow_dryer, blow_drier, hair_dryer, hair_drier"", ""Italian_greyhound"", ""unicycle, monocycle"", ""English_springer, English_springer_spaniel""]","[0.4354684352874756, 0.17553052306175232, 0.022215740755200386, 0.017494676634669304, 0.016497021540999413]",5
000000005513.jpg,"[""umbrella"", ""maraca"", ""conch"", ""miniskirt, mini"", ""ice_lolly, lolly, lollipop, popsicle""]","[0.14425770938396454, 0.10954753309488297, 0.07638349384069443, 0.056462183594703674, 0.05479814112186432]",5
000000005535.jpg,"[""passenger_car, coach, carriage"", ""minibus"", ""tow_truck, tow_car, wrecker"", ""police_van, police_wagon, paddy_wagon, patrol_wagon, wagon, black_Maria"", ""racer, race_car, racing_car""]","[0.19572661817073822, 0.12998735904693604, 0.10280051082372665, 0.07090337574481964, 0.06839708238840103]",5
000000005569.jpg,"[""soap_dispenser"", ""washbasin, handbasin, washbowl, lavabo, wash-hand_basin"", ""strainer"", ""refrigerator, icebox"", ""medicine_chest, medicine_cabinet""]","[0.4261781573295593, 0.276356041431427, 0.04359608516097069, 0.04315895587205887, 0.02824067324399948]",5
000000005586.jpg,"[""racket, racquet"", ""ping-pong_ball"", ""tennis_ball"", ""scoreboard"", ""basketball""]","[0.5710715055465698, 0.2865963280200958, 0.1126825287938118, 0.012239547446370125, 0.007743888068944216]",5
000000005587.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""bakery, bakeshop, bakehouse"", ""dining_table, board"", ""plate"", ""carousel, carrousel, merry-go-round, roundabout, whirligig""]","[0.9264340996742249, 0.026760105043649673, 0.009068566374480724, 0.008233936503529549, 0.005727687850594521]",5
000000005589.jpg,"[""mouse, computer_mouse"", ""notebook, notebook_computer"", ""computer_keyboard, keypad"", ""laptop, laptop_computer"", ""desktop_computer""]","[0.4139990508556366, 0.2405439019203186, 0.1433151364326477, 0.1411847621202469, 0.008120679296553135]",5
000000005599.jpg,"[""maypole"", ""stupa, tope"", ""parachute, chute"", ""ski"", ""alp""]","[0.7724820375442505, 0.12591026723384857, 0.05593050643801689, 0.013389159925282001, 0.010794523172080517]",5
000000005601.jpg,"[""valley, vale"", ""lakeside, lakeshore"", ""tripod"", ""seashore, coast, seacoast, sea-coast"", ""alp""]","[0.255246102809906, 0.25162556767463684, 0.13037963211536407, 0.09248925000429153, 0.06263061612844467]",5
000000005608.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""racket, racquet"", ""football_helmet"", ""scoreboard""]","[0.9892320036888123, 0.009087403304874897, 0.0004215559456497431, 0.000394845730625093, 0.0002105596795445308]",5
000000005614.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""unicycle, monocycle"", ""croquet_ball"", ""lawn_mower, mower""]","[0.9239673614501953, 0.07284580171108246, 0.000817862746771425, 0.0005405541742220521, 0.00045120305730961263]",5
000000005619.jpg,"[""hotdog, hot_dog, red_hot"", ""apiary, bee_house"", ""ice_cream, icecream"", ""honeycomb"", ""meat_loaf, meatloaf""]","[0.20035849511623383, 0.1269725114107132, 0.12072169780731201, 0.10307710617780685, 0.08355172723531723]",5
000000005620.jpg,"[""tow_truck, tow_car, wrecker"", ""fire_engine, fire_truck"", ""streetcar, tram, tramcar, trolley, trolley_car"", ""minibus"", ""cab, hack, taxi, taxicab""]","[0.23105759918689728, 0.22608840465545654, 0.08089826256036758, 0.06461271643638611, 0.04985100030899048]",5
000000005632.jpg,"[""laptop, laptop_computer"", ""notebook, notebook_computer"", ""grand_piano, grand"", ""banjo"", ""electric_guitar""]","[0.31119394302368164, 0.11618558317422867, 0.038883108645677567, 0.028951413929462433, 0.028074229136109352]",5
000000005638.jpg,"[""moped"", ""crash_helmet"", ""motor_scooter, scooter"", ""knee_pad"", ""mountain_bike, all-terrain_bike, off-roader""]","[0.6113812327384949, 0.2565368711948395, 0.04264078661799431, 0.024106087163090706, 0.016609303653240204]",5
000000005641.jpg,"[""sunscreen, sunblock, sun_blocker"", ""cellular_telephone, cellular_phone, cellphone, cell, mobile_phone"", ""golf_ball"", ""Dungeness_crab, Cancer_magister"", ""revolver, six-gun, six-shooter""]","[0.5667185187339783, 0.036819323897361755, 0.018982473760843277, 0.016993369907140732, 0.011786081828176975]",5
000000005644.jpg,"[""fountain"", ""umbrella"", ""bannister, banister, balustrade, balusters, handrail"", ""dock, dockage, docking_facility"", ""crane""]","[0.36125415563583374, 0.13110999763011932, 0.09536236524581909, 0.04749549925327301, 0.042852047830820084]",5
000000005683.jpg,"[""parachute, chute"", ""umbrella"", ""sandbar, sand_bar"", ""trimaran"", ""swimming_trunks, bathing_trunks""]","[0.9494144916534424, 0.029278039932250977, 0.006163216196000576, 0.0025012888945639133, 0.0018129328964278102]",5
000000005684.jpg,"[""streetcar, tram, tramcar, trolley, trolley_car"", ""trolleybus, trolley_coach, trackless_trolley"", ""minibus"", ""cab, hack, taxi, taxicab"", ""garbage_truck, dustcart""]","[0.9094067811965942, 0.03476540744304657, 0.013731684535741806, 0.0063760471530258656, 0.003645699704065919]",5
000000005688.jpg,"[""seashore, coast, seacoast, sea-coast"", ""umbrella"", ""sandbar, sand_bar"", ""parachute, chute"", ""swing""]","[0.6056899428367615, 0.08211886882781982, 0.07318731397390366, 0.06673911958932877, 0.033212706446647644]",5
000000005689.jpg,"[""motor_scooter, scooter"", ""snowmobile"", ""turnstile"", ""Model_T"", ""moped""]","[0.272908478975296, 0.13733436167240143, 0.0908258929848671, 0.04181297495961189, 0.03204614296555519]",5
000000005699.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""football_helmet"", ""racket, racquet"", ""croquet_ball""]","[0.9874593019485474, 0.01199258491396904, 0.0001976828061742708, 9.36721044126898e-05, 6.07640395173803e-05]",5
000000005713.jpg,"[""mouse, computer_mouse"", ""screen, CRT_screen"", ""desktop_computer"", ""vacuum, vacuum_cleaner"", ""desk""]","[0.18967492878437042, 0.1799153983592987, 0.1306189000606537, 0.12297864258289337, 0.09478398412466049]",5
000000005715.jpg,"[""umbrella"", ""miniskirt, mini"", ""maypole"", ""bonnet, poke_bonnet"", ""wig""]","[0.5939304828643799, 0.18643920123577118, 0.05205200985074043, 0.010591614991426468, 0.01019908208400011]",5
000000005728.jpg,"[""volleyball"", ""soccer_ball"", ""rugby_ball"", ""racket, racquet"", ""baseball""]","[0.5531041622161865, 0.14790073037147522, 0.08198414742946625, 0.055428989231586456, 0.046647362411022186]",5
000000005740.jpg,"[""speedboat"", ""catamaran"", ""paddle, boat_paddle"", ""canoe"", ""trimaran""]","[0.5265302062034607, 0.2994384765625, 0.08009549975395203, 0.024115702137351036, 0.013014730997383595]",5
000000005756.jpg,"[""umbrella"", ""jinrikisha, ricksha, rickshaw"", ""steel_drum"", ""drum, membranophone, tympan"", ""shield, buckler""]","[0.5400763154029846, 0.06704153120517731, 0.058126889169216156, 0.041941117495298386, 0.03436990827322006]",5
000000005769.jpg,"[""analog_clock"", ""wall_clock"", ""bell_cote, bell_cot"", ""barometer"", ""stopwatch, stop_watch""]","[0.8938320279121399, 0.0766085609793663, 0.02120605856180191, 0.0038229867350310087, 0.0009513770928606391]",5
000000005802.jpg,"[""barbershop"", ""barber_chair"", ""dishwasher, dish_washer, dishwashing_machine"", ""wok"", ""lab_coat, laboratory_coat""]","[0.3196668326854706, 0.13024643063545227, 0.12120543420314789, 0.11432843655347824, 0.11080532521009445]",5
000000005811.jpg,"[""trolleybus, trolley_coach, trackless_trolley"", ""passenger_car, coach, carriage"", ""school_bus"", ""minibus"", ""streetcar, tram, tramcar, trolley, trolley_car""]","[0.6566095352172852, 0.278666228055954, 0.03354789689183235, 0.011325358413159847, 0.010969451628625393]",5
000000005823.jpg,"[""ski"", ""puck, hockey_puck"", ""broom"", ""shovel"", ""ski_mask""]","[0.9807243347167969, 0.01897445134818554, 0.00018099193403031677, 9.499098086962476e-05, 8.967191206465941e-06]",5
000000005860.jpg,"[""cellular_telephone, cellular_phone, cellphone, cell, mobile_phone"", ""lighter, light, igniter, ignitor"", ""iPod"", ""perfume, essence"", ""cocktail_shaker""]","[0.4027831256389618, 0.29003164172172546, 0.138250470161438, 0.05210832506418228, 0.03048497438430786]",5
000000005879.jpg,"[""motor_scooter, scooter"", ""moped"", ""tricycle, trike, velocipede"", ""jinrikisha, ricksha, rickshaw"", ""bicycle-built-for-two, tandem_bicycle, tandem""]","[0.26580512523651123, 0.24284695088863373, 0.2161238044500351, 0.07304184883832932, 0.04822663590312004]",5
000000005882.jpg,"[""ski"", ""snowmobile"", ""paddle, boat_paddle"", ""scuba_diver"", ""fountain""]","[0.19682013988494873, 0.1593826711177826, 0.14028550684452057, 0.13487523794174194, 0.05885062739253044]",5
000000005883.jpg,"[""cinema, movie_theater, movie_theatre, movie_house, picture_palace"", ""tow_truck, tow_car, wrecker"", ""scoreboard"", ""limousine, limo"", ""cab, hack, taxi, taxicab""]","[0.786279022693634, 0.07542769610881805, 0.06222396716475487, 0.008960006758570671, 0.0077088200487196445]",5
